Frequency Samples,Real,Imag
-6476.3,1.94872,-0.0361092
-6476.2,8.28458,-0.153708
-6476.1,-7.99834,0.148591
-6476,-4.43077,0.0824194
-6475.9,2.05096,-0.0382003
-6475.8,-0.451839,0.00840235
-6475.7,2.01159,-0.0375638
-6475.6,-0.000223756,4.14252e-06
-6475.5,1.98729,-0.0372055
-6475.4,-0.492723,0.00923705
-6475.3,1.94805,-0.036564
-6475.2,-4.51193,0.0847945
-6475.1,-7.9983,0.150508
-6475,8.66368,-0.163235
-6474.9,2.05162,-0.0387048
-6474.8,4.50546,-0.0851054
-6474.7,2.01173,-0.0380483
-6474.6,3.99908,-0.0756836
-6474.5,1.98712,-0.037679
-6474.4,4.43683,-0.0842347
-6474.3,1.94738,-0.0370183
-6474.2,8.27975,-0.157592
-6474.1,-7.99826,0.152425
-6474,-4.42968,0.0845236
-6473.9,2.05227,-0.0392089
-6473.8,-0.451311,0.00863647
-6473.7,2.01187,-0.0385337
-6473.6,-0.000235319,4.44055e-06
-6473.5,1.98695,-0.0381515
-6473.4,-0.493255,0.00948191
-6473.3,1.94672,-0.0374724
-6473.2,-4.51292,0.0869775
-6473.1,-7.99821,0.154342
-6473,8.66857,-0.167483
-6472.9,2.05292,-0.0397139
-6472.8,4.50628,-0.0872819
-6472.7,2.01201,-0.0390189
-6472.6,3.99903,-0.0776367
-6472.5,1.98678,-0.0386245
-6472.4,4.43592,-0.0863447
-6472.3,1.94605,-0.0379261
-6472.2,8.27492,-0.161465
-6472.1,-7.99817,0.156258
-6472,-4.42859,0.0866264
-6471.9,2.05357,-0.0402188
-6471.8,-0.450788,0.00884056
-6471.7,2.01215,-0.0395045
-6471.6,-0.000247121,4.94719e-06
-6471.5,1.98661,-0.0390978
-6471.4,-0.493777,0.00973248
-6471.3,1.94538,-0.0383798
-6471.2,-4.51391,0.0891613
-6471.1,-7.99812,0.158175
-6471,8.67346,-0.171735
-6470.9,2.05422,-0.040724
-6470.8,4.5071,-0.0894589
-6470.7,2.01229,-0.0399892
-6470.6,3.99898,-0.0795898
-6470.5,1.98644,-0.0395703
-6470.4,4.435,-0.0884535
-6470.3,1.94472,-0.0388331
-6470.2,8.27009,-0.165335
-6470.1,-7.99808,0.160092
-6470,-4.42749,0.0887283
-6469.9,2.05487,-0.0412296
-6469.8,-0.450274,0.00904608
-6469.7,2.01243,-0.0404744
-6469.6,-0.000259399,4.97699e-06
-6469.5,1.98627,-0.0400436
-6469.4,-0.494309,0.00997162
-6469.3,1.94405,-0.0392858
-6469.2,-4.51489,0.0913457
-6469.1,-7.99803,0.162009
-6469,8.67835,-0.175997
-6468.9,2.05553,-0.0417358
-6468.8,4.50792,-0.0916376
-6468.7,2.01258,-0.0409603
-6468.6,3.99893,-0.0814819
-6468.5,1.9861,-0.0405166
-6468.4,4.43408,-0.0905619
-6468.3,1.94338,-0.0397384
-6468.2,8.26525,-0.169203
-6468.1,-7.99798,0.163926
-6468,-4.4264,0.0908291
-6467.9,2.05618,-0.0422418
-6467.8,-0.449754,0.00925207
-6467.7,2.01272,-0.0414453
-6467.6,-0.000272036,5.87106e-06
-6467.5,1.98593,-0.0409892
-6467.4,-0.494838,0.0102258
-6467.3,1.94271,-0.0401903
-6467.2,-4.51588,0.0935314
-6467.1,-7.99794,0.165843
-6467,8.68323,-0.180262
-6466.9,2.05683,-0.0427482
-6466.8,4.50874,-0.093816
-6466.7,2.01286,-0.0419314
-6466.6,3.99889,-0.0834045
-6466.5,1.98576,-0.0414617
-6466.4,4.43316,-0.092669
-6466.3,1.94205,-0.0406424
-6466.2,8.26042,-0.173063
-6466.1,-7.99789,0.16776
-6466,-4.4253,0.092929
-6465.9,2.05748,-0.0432554
-6465.8,-0.449236,0.00945306
-6465.7,2.013,-0.0424163
-6465.6,-0.000284672,6.28829e-06
-6465.5,1.98559,-0.041934
-6465.4,-0.495366,0.010473
-6465.3,1.94138,-0.0410937
-6465.2,-4.51686,0.0957179
-6465.1,-7.99784,0.169676
-6465,8.68813,-0.184511
-6464.9,2.05813,-0.0437622
-6464.8,4.50956,-0.0959961
-6464.7,2.01314,-0.042902
-6464.6,3.99884,-0.0853271
-6464.5,1.98542,-0.042407
-6464.4,4.43225,-0.0947752
-6464.3,1.94071,-0.0415448
-6464.2,8.2556,-0.176924
-6464.1,-7.99779,0.171593
-6464,-4.4242,0.0950277
-6463.9,2.05878,-0.0442698
-6463.8,-0.448717,0.00965667
-6463.7,2.01327,-0.0433879
-6463.6,-0.000297666,6.31809e-06
-6463.5,1.98524,-0.0428791
-6463.4,-0.495894,0.0107219
-6463.3,1.94004,-0.041996
-6463.2,-4.51784,0.0979058
-6463.1,-7.99774,0.17351
-6463,8.69301,-0.188822
-6462.9,2.05943,-0.0447776
-6462.8,4.51037,-0.0981767
-6462.7,2.01341,-0.0438735
-6462.6,3.99878,-0.0872192
-6462.5,1.98507,-0.0433517
-6462.4,4.43132,-0.0968807
-6462.3,1.93937,-0.0424466
-6462.2,8.25077,-0.180781
-6462.1,-7.99769,0.175427
-6462,-4.4231,0.0971251
-6461.9,2.06008,-0.0452859
-6461.8,-0.448196,0.00986314
-6461.7,2.01355,-0.0443597
-6461.6,-0.000311017,6.79493e-06
-6461.5,1.9849,-0.0438237
-6461.4,-0.496422,0.0109723
-6461.3,1.93871,-0.0428966
-6461.2,-4.51882,0.100094
-6461.1,-7.99764,0.177343
-6461,8.69792,-0.193078
-6460.9,2.06073,-0.0457942
-6460.8,4.51119,-0.100358
-6460.7,2.01369,-0.0448461
-6460.6,3.99873,-0.0891113
-6460.5,1.98473,-0.0442955
-6460.4,4.4304,-0.0989857
-6460.3,1.93804,-0.0433465
-6460.2,8.24594,-0.184642
-6460.1,-7.99759,0.17926
-6460,-4.422,0.0992221
-6459.9,2.06138,-0.046303
-6459.8,-0.447678,0.0100706
-6459.7,2.01383,-0.0453322
-6459.6,-0.000324726,7.39098e-06
-6459.5,1.98456,-0.0447679
-6459.4,-0.496951,0.01122
-6459.3,1.93737,-0.0437959
-6459.2,-4.5198,0.102284
-6459.1,-7.99754,0.181177
-6459,8.70279,-0.197365
-6458.9,2.06203,-0.0468122
-6458.8,4.512,-0.10254
-6458.7,2.01397,-0.0458176
-6458.6,3.99868,-0.0910645
-6458.5,1.98438,-0.0452397
-6458.4,4.42948,-0.101089
-6458.3,1.9367,-0.0442455
-6458.2,8.24111,-0.188484
-6458.1,-7.99749,0.183094
-6458,-4.4209,0.101317
-6457.9,2.06268,-0.0473217
-6457.8,-0.447162,0.0102675
-6457.7,2.01411,-0.0463045
-6457.6,-0.000338793,7.689e-06
-6457.5,1.98421,-0.0457115
-6457.4,-0.497484,0.0114734
-6457.3,1.93603,-0.044695
-6457.2,-4.52078,0.104474
-6457.1,-7.99743,0.18501
-6457,8.7077,-0.201646
-6456.9,2.06333,-0.0478314
-6456.8,4.51281,-0.104723
-6456.7,2.01425,-0.0467904
-6456.6,3.99862,-0.0930176
-6456.5,1.98404,-0.0461836
-6456.4,4.42856,-0.103192
-6456.3,1.93536,-0.0451435
-6456.2,8.23629,-0.192317
-6456.1,-7.99738,0.186926
-6456,-4.4198,0.103412
-6455.9,2.06398,-0.0483419
-6455.8,-0.446644,0.0104716
-6455.7,2.01439,-0.0472765
-6455.6,-0.000352859,8.28505e-06
-6455.5,1.98386,-0.0466552
-6455.4,-0.498015,0.0117214
-6455.3,1.93469,-0.045592
-6455.2,-4.52175,0.106665
-6455.1,-7.99732,0.188843
-6455,8.71259,-0.205942
-6454.9,2.06463,-0.048852
-6454.8,4.51362,-0.106906
-6454.7,2.01452,-0.0477629
-6454.6,3.99856,-0.0949097
-6454.5,1.98369,-0.0471268
-6454.4,4.42763,-0.105294
-6454.3,1.93403,-0.0460397
-6454.2,8.23145,-0.196146
-6454.1,-7.99727,0.19076
-6454,-4.41869,0.105506
-6453.9,2.06528,-0.0493623
-6453.8,-0.446126,0.0106726
-6453.7,2.01466,-0.0482492
-6453.6,-0.000367284,8.70228e-06
-6453.5,1.98352,-0.0475986
-6453.4,-0.498541,0.0119739
-6453.3,1.93336,-0.0464875
-6453.2,-4.52273,0.108857
-6453.1,-7.99721,0.192677
-6453,8.71748,-0.210238
-6452.9,2.06593,-0.0498735
-6452.8,4.51443,-0.109091
-6452.7,2.0148,-0.0487356
-6452.6,3.9985,-0.0968018
-6452.5,1.98334,-0.04807
-6452.4,4.42671,-0.107395
-6452.3,1.93269,-0.046935
-6452.2,8.22656,-0.200058
-6452.1,-7.99716,0.194593
-6452,-4.41759,0.107598
-6451.9,2.06658,-0.0503851
-6451.8,-0.445605,0.0108728
-6451.7,2.01494,-0.049222
-6451.6,-0.000382185,9.41753e-06
-6451.5,1.98317,-0.0485415
-6451.4,-0.499072,0.0122283
-6451.3,1.93202,-0.0473821
-6451.2,-4.5237,0.111051
-6451.1,-7.9971,0.19651
-6451,8.72238,-0.21454
-6450.9,2.06723,-0.0508963
-6450.8,4.51524,-0.111276
-6450.7,2.01507,-0.0497088
-6450.6,3.99844,-0.0986938
-6450.5,1.983,-0.0490131
-6450.4,4.42578,-0.109496
-6450.3,1.93135,-0.047829
-6450.2,8.2219,-0.203722
-6450.1,-7.99705,0.198426
-6450,-4.41648,0.109689
-6449.9,2.06788,-0.0514084
-6449.8,-0.445089,0.0110767
-6449.7,2.01521,-0.0501952
-6449.6,-0.000397444,9.95398e-06
-6449.5,1.98282,-0.0494843
-6449.4,-0.499603,0.0124829
-6449.3,1.93068,-0.0482749
-6449.2,-4.52468,0.113245
-6449.1,-7.99699,0.200343
-6449,8.72727,-0.218848
-6448.9,2.06853,-0.0519203
-6448.8,4.51605,-0.113462
-6448.7,2.01535,-0.0506825
-6448.6,3.99838,-0.100647
-6448.5,1.98265,-0.0499554
-6448.4,4.42485,-0.111595
-6448.3,1.93001,-0.0487213
-6448.2,8.21702,-0.207634
-6448.1,-7.99693,0.202259
-6448,-4.41537,0.11178
-6447.9,2.06918,-0.052433
-6447.8,-0.444573,0.0112758
-6447.7,2.01548,-0.0511692
-6447.6,-0.00041306,1.03116e-05
-6447.5,1.98247,-0.0504265
-6447.4,-0.500134,0.0127325
-6447.3,1.92934,-0.0491672
-6447.2,-4.52565,0.11544
-6447.1,-7.99687,0.204176
-6447,8.73216,-0.223157
-6446.9,2.06982,-0.0529456
-6446.8,4.51686,-0.115649
-6446.7,2.01562,-0.051656
-6446.6,3.99832,-0.1026
-6446.5,1.9823,-0.0508976
-6446.4,4.42392,-0.113694
-6446.3,1.92867,-0.0496125
-6446.2,8.21218,-0.211442
-6446.1,-7.99681,0.206092
-6446,-4.41426,0.113869
-6445.9,2.07047,-0.0534589
-6445.8,-0.444055,0.0114787
-6445.7,2.01576,-0.0521431
-6445.6,-0.000428796,1.13547e-05
-6445.5,1.98212,-0.0513685
-6445.4,-0.50066,0.0129857
-6445.3,1.928,-0.0500582
-6445.2,-4.52662,0.117636
-6445.1,-7.99675,0.208009
-6445,8.73706,-0.227476
-6444.9,2.07112,-0.0539724
-6444.8,4.51766,-0.117837
-6444.7,2.01589,-0.0526304
-6444.6,3.99825,-0.104492
-6444.5,1.98195,-0.0518394
-6444.4,4.42299,-0.115792
-6444.3,1.92733,-0.0505029
-6444.2,8.20736,-0.215253
-6444.1,-7.99669,0.209925
-6444,-4.41315,0.115958
-6443.9,2.07177,-0.0544865
-6443.8,-0.443536,0.0116718
-6443.7,2.01603,-0.0531173
-6443.6,-0.000444055,1.15633e-05
-6443.5,1.98177,-0.0523093
-6443.4,-0.5012,0.0132382
-6443.3,1.92666,-0.0509477
-6443.2,-4.52758,0.119834
-6443.1,-7.99663,0.211841
-6443,8.74196,-0.231795
-6442.9,2.07242,-0.0550005
-6442.8,4.51847,-0.120025
-6442.7,2.01617,-0.0536046
-6442.6,3.99819,-0.106445
-6442.5,1.9816,-0.0527804
-6442.4,4.42206,-0.117889
-6442.3,1.92599,-0.0513912
-6442.2,8.20255,-0.21906
-6442.1,-7.99657,0.213758
-6442,-4.41204,0.118045
-6441.9,2.07307,-0.0555151
-6441.8,-0.443022,0.0118754
-6441.7,2.0163,-0.0540919
-6441.6,-0.000461221,1.2368e-05
-6441.5,1.98142,-0.0532506
-6441.4,-0.501721,0.0134959
-6441.3,1.92532,-0.0518357
-6441.2,-4.52855,0.122031
-6441.1,-7.99651,0.215674
-6441,8.74686,-0.236119
-6440.9,2.07371,-0.0560302
-6440.8,4.51927,-0.122215
-6440.7,2.01644,-0.0545783
-6440.6,3.99812,-0.108276
-6440.5,1.98125,-0.0537217
-6440.4,4.42113,-0.119985
-6440.3,1.92465,-0.0522791
-6440.2,8.19772,-0.22287
-6440.1,-7.99645,0.21759
-6440,-4.41092,0.120131
-6439.9,2.07436,-0.0565444
-6439.8,-0.442502,0.0120711
-6439.7,2.01657,-0.0550656
-6439.6,-0.000477672,1.2964e-05
-6439.5,1.98107,-0.0541918
-6439.4,-0.50226,0.0137773
-6439.3,1.92398,-0.0527228
-6439.2,-4.52952,0.12423
-6439.1,-7.99638,0.219507
-6439,8.75176,-0.240454
-6438.9,2.07501,-0.0570604
-6438.8,4.52007,-0.124405
-6438.7,2.01671,-0.0555532
-6438.6,3.99806,-0.110229
-6438.5,1.9809,-0.054662
-6438.4,4.42019,-0.12208
-6438.3,1.92331,-0.0531659
-6438.2,8.1929,-0.226673
-6438.1,-7.99632,0.221423
-6438,-4.40981,0.122216
-6437.9,2.07566,-0.0575762
-6437.8,-0.441983,0.0122707
-6437.7,2.01684,-0.056041
-6437.6,-0.000494361,1.37389e-05
-6437.5,1.98072,-0.0551326
-6437.4,-0.502772,0.0139728
-6437.3,1.92264,-0.0536083
-6437.2,-4.53048,0.12643
-6437.1,-7.99626,0.22334
-6437,8.75665,-0.244788
-6436.9,2.07631,-0.0580916
-6436.8,4.52087,-0.126596
-6436.7,2.01698,-0.0565283
-6436.6,3.99799,-0.112183
-6436.5,1.98054,-0.0556026
-6436.4,4.41926,-0.124174
-6436.3,1.92197,-0.0540507
-6436.2,8.18809,-0.230471
-6436.1,-7.99619,0.225256
-6436,-4.40869,0.1243
-6435.9,2.07695,-0.0586083
-6435.8,-0.441471,0.0124662
-6435.7,2.01711,-0.0570168
-6435.6,-0.000511765,1.49906e-05
-6435.5,1.98037,-0.0560727
-6435.4,-0.503318,0.0142658
-6435.3,1.9213,-0.0544924
-6435.2,-4.53144,0.128631
-6435.1,-7.99613,0.227172
-6435,8.76156,-0.249127
-6434.9,2.0776,-0.0591247
-6434.8,4.52167,-0.128787
-6434.7,2.01725,-0.0575037
-6434.6,3.99791,-0.114075
-6434.5,1.98019,-0.0565429
-6434.4,4.41832,-0.126268
-6434.3,1.92063,-0.0549344
-6434.2,8.18327,-0.234257
-6434.1,-7.99606,0.229088
-6434,-4.40758,0.126384
-6433.9,2.07825,-0.0596418
-6433.8,-0.440955,0.0126662
-6433.7,2.01738,-0.057992
-6433.6,-0.000529051,1.52141e-05
-6433.5,1.98001,-0.0570126
-6433.4,-0.503845,0.014524
-6433.3,1.91996,-0.0553758
-6433.2,-4.53241,0.130833
-6433.1,-7.996,0.231004
-6433,8.76646,-0.253478
-6432.9,2.0789,-0.0601588
-6432.8,4.52247,-0.13098
-6432.7,2.01751,-0.0584798
-6432.6,3.99785,-0.115967
-6432.5,1.97984,-0.057482
-6432.4,4.41739,-0.12836
-6432.3,1.91929,-0.055817
-6432.2,8.17845,-0.238048
-6432.1,-7.99593,0.232921
-6432,-4.40646,0.128465
-6431.9,2.07954,-0.0606763
-6431.8,-0.440434,0.0128644
-6431.7,2.01765,-0.0589676
-6431.6,-0.000546694,1.60784e-05
-6431.5,1.97966,-0.0579524
-6431.4,-0.504376,0.0147822
-6431.3,1.91862,-0.0562576
-6431.2,-4.53337,0.133035
-6431.1,-7.99586,0.234837
-6431,8.77135,-0.257823
-6430.9,2.08019,-0.0611947
-6430.8,4.52327,-0.133173
-6430.7,2.01778,-0.0594556
-6430.6,3.99778,-0.117889
-6430.5,1.97948,-0.0584211
-6430.4,4.41645,-0.130451
-6430.3,1.91795,-0.0566975
-6430.2,8.17364,-0.241821
-6430.1,-7.99579,0.236753
-6430,-4.40534,0.130547
-6429.9,2.08084,-0.0617121
-6429.8,-0.43992,0.0130579
-6429.7,2.01791,-0.0599434
-6429.6,-0.00056529,1.71587e-05
-6429.5,1.9793,-0.0588915
-6429.4,-0.504902,0.015034
-6429.3,1.91728,-0.057138
-6429.2,-4.53432,0.135238
-6429.1,-7.99573,0.238669
-6429,8.77626,-0.26218
-6428.9,2.08148,-0.0622313
-6428.8,4.52406,-0.135367
-6428.7,2.01805,-0.060432
-6428.6,3.99771,-0.119812
-6428.5,1.97913,-0.0593607
-6428.4,4.41551,-0.132542
-6428.3,1.91661,-0.0575777
-6428.2,8.16882,-0.245602
-6428.1,-7.99566,0.240585
-6428,-4.40422,0.132626
-6427.9,2.08213,-0.0627496
-6427.8,-0.439407,0.0132532
-6427.7,2.01818,-0.0609198
-6427.6,-0.000583529,1.76057e-05
-6427.5,1.97895,-0.0598307
-6427.4,-0.505437,0.0152893
-6427.3,1.91594,-0.0580174
-6427.2,-4.53528,0.137443
-6427.1,-7.99559,0.242502
-6427,8.78116,-0.266535
-6426.9,2.08278,-0.0632693
-6426.8,4.52486,-0.137562
-6426.7,2.01831,-0.0614076
-6426.6,3.99765,-0.121735
-6426.5,1.97877,-0.0602996
-6426.4,4.41457,-0.134633
-6426.3,1.91527,-0.0584558
-6426.2,8.16401,-0.249374
-6426.1,-7.99552,0.244417
-6426,-4.4031,0.134705
-6425.9,2.08342,-0.0637889
-6425.8,-0.438889,0.0134454
-6425.7,2.01845,-0.0618966
-6425.6,-0.000602007,1.85668e-05
-6425.5,1.97859,-0.0607686
-6425.4,-0.505967,0.0155518
-6425.3,1.9146,-0.0588955
-6425.2,-4.53624,0.139649
-6425.1,-7.99545,0.246334
-6425,8.78606,-0.2709
-6424.9,2.08407,-0.0643089
-6424.8,4.52565,-0.139757
-6424.7,2.01858,-0.0623844
-6424.6,3.99753,-0.123627
-6424.5,1.97841,-0.0612385
-6424.4,4.41362,-0.136721
-6424.3,1.91392,-0.0593339
-6424.2,8.1592,-0.253141
-6424.1,-7.99538,0.248249
-6424,-4.40197,0.136783
-6423.9,2.08472,-0.0648289
-6423.8,-0.43837,0.0136435
-6423.7,2.01871,-0.0628731
-6423.6,-0.00062108,1.96099e-05
-6423.5,1.97823,-0.0617073
-6423.4,-0.506499,0.0158143
-6423.3,1.91325,-0.0597725
-6423.2,-4.53719,0.141855
-6423.1,-7.9953,0.250165
-6423,8.79097,-0.275273
-6422.9,2.08536,-0.065349
-6422.8,4.52644,-0.141954
-6422.7,2.01884,-0.0633612
-6422.6,3.99747,-0.125549
-6422.5,1.97806,-0.062176
-6422.4,4.41268,-0.13881
-6422.3,1.91258,-0.0602099
-6422.2,8.15439,-0.2569
-6422.1,-7.99523,0.252081
-6422,-4.40085,0.13886
-6421.9,2.08601,-0.0658699
-6421.8,-0.437856,0.0138357
-6421.7,2.01897,-0.0638497
-6421.6,-0.000640512,2.01687e-05
-6421.5,1.97788,-0.0626452
-6421.4,-0.50703,0.0160687
-6421.3,1.91191,-0.0606482
-6421.2,-4.53815,0.144063
-6421.1,-7.99516,0.253997
-6421,8.79587,-0.279648
-6420.9,2.08665,-0.066391
-6420.8,4.52723,-0.144151
-6420.7,2.01911,-0.0643387
-6420.6,3.9974,-0.127472
-6420.5,1.9777,-0.0631135
-6420.4,4.41174,-0.140897
-6420.3,1.91124,-0.0610849
-6420.2,8.14957,-0.260661
-6420.1,-7.99509,0.255913
-6420,-4.39972,0.140935
-6419.9,2.0873,-0.0669118
-6419.8,-0.437345,0.014029
-6419.7,2.01924,-0.0648272
-6419.6,-0.000659466,2.12342e-05
-6419.5,1.97752,-0.0635827
-6419.4,-0.507557,0.0163326
-6419.3,1.91057,-0.0615221
-6419.2,-4.5391,0.146271
-6419.1,-7.99501,0.257829
-6419,8.80078,-0.28402
-6418.9,2.08795,-0.0674337
-6418.8,4.52802,-0.146349
-6418.7,2.01937,-0.0653162
-6418.6,3.99731,-0.129395
-6418.5,1.97734,-0.0640512
-6418.4,4.41079,-0.142983
-6418.3,1.9099,-0.0619583
-6418.2,8.14477,-0.264417
-6418.1,-7.99494,0.259745
-6418,-4.3986,0.14301
-6417.9,2.08859,-0.0679556
-6417.8,-0.436824,0.0142171
-6417.7,2.0195,-0.065805
-6417.6,-0.000679851,2.22325e-05
-6417.5,1.97716,-0.0645196
-6417.4,-0.508089,0.0165937
-6417.3,1.90922,-0.0623945
-6417.2,-4.54005,0.148481
-6417.1,-7.99486,0.261661
-6417,8.80568,-0.288408
-6416.9,2.08924,-0.0684779
-6416.8,4.52881,-0.148548
-6416.7,2.01963,-0.0662935
-6416.6,3.99724,-0.131317
-6416.5,1.97698,-0.0649881
-6416.4,4.40985,-0.145069
-6416.3,1.90855,-0.0628309
-6416.2,8.13995,-0.268167
-6416.1,-7.99479,0.263577
-6416,-4.39747,0.145084
-6415.9,2.08988,-0.0690011
-6415.8,-0.43631,0.0144269
-6415.7,2.01976,-0.0667822
-6415.6,-0.000699759,2.27839e-05
-6415.5,1.9768,-0.0654559
-6415.4,-0.508621,0.0168538
-6415.3,1.90788,-0.0632662
-6415.2,-4.541,0.150691
-6415.1,-7.99471,0.265492
-6415,8.81059,-0.292798
-6414.9,2.09053,-0.0695236
-6414.8,4.5296,-0.150747
-6414.7,2.01989,-0.0672712
-6414.6,3.99716,-0.133209
-6414.5,1.97662,-0.0659254
-6414.4,4.4089,-0.147154
-6414.3,1.90721,-0.0637019
-6414.2,8.13515,-0.271916
-6414.1,-7.99463,0.267408
-6414,-4.39634,0.147156
-6413.9,2.09117,-0.070047
-6413.8,-0.435769,0.0146153
-6413.7,2.02002,-0.0677602
-6413.6,-0.000720143,2.42442e-05
-6413.5,1.97644,-0.0663939
-6413.4,-0.509154,0.0171154
-6413.3,1.90654,-0.0641365
-6413.2,-4.54195,0.152902
-6413.1,-7.99456,0.269324
-6413,8.81549,-0.29719
-6412.9,2.09182,-0.0705703
-6412.8,4.53038,-0.152947
-6412.7,2.02015,-0.0682499
-6412.6,3.99708,-0.135132
-6412.5,1.97626,-0.0668616
-6412.4,4.40795,-0.149237
-6412.3,1.90586,-0.0645715
-6412.2,8.13034,-0.275654
-6412.1,-7.99448,0.27124
-6412,-4.39521,0.149227
-6411.9,2.09246,-0.0710939
-6411.8,-0.435306,0.0147998
-6411.7,2.02028,-0.0687389
-6411.6,-0.000741363,2.52426e-05
-6411.5,1.97608,-0.0673296
-6411.4,-0.509686,0.0173781
-6411.3,1.90519,-0.0650058
-6411.2,-4.54289,0.155114
-6411.1,-7.9944,0.273156
-6411,8.82039,-0.301581
-6410.9,2.09311,-0.0716187
-6410.8,4.53117,-0.155149
-6410.7,2.02041,-0.0692279
-6410.6,3.997,-0.137054
-6410.5,1.9759,-0.0677977
-6410.4,4.407,-0.15132
-6410.3,1.90452,-0.0654397
-6410.2,8.12554,-0.279392
-6410.1,-7.99432,0.275071
-6410,-4.39408,0.151298
-6409.9,2.09375,-0.0721431
-6409.8,-0.434761,0.0149937
-6409.7,2.02054,-0.0697179
-6409.6,-0.000762105,2.65241e-05
-6409.5,1.97571,-0.068265
-6409.4,-0.510216,0.0176411
-6409.3,1.90385,-0.0658734
-6409.2,-4.54384,0.157327
-6409.1,-7.99424,0.276987
-6409,8.8253,-0.305991
-6408.9,2.0944,-0.0726682
-6408.8,4.53195,-0.157351
-6408.7,2.02067,-0.0702069
-6408.6,3.99691,-0.138947
-6408.5,1.97553,-0.068733
-6408.4,4.40605,-0.153402
-6408.3,1.90317,-0.0663071
-6408.2,8.12073,-0.283122
-6408.1,-7.99416,0.278902
-6408,-4.39294,0.153367
-6407.9,2.09504,-0.0731932
-6407.8,-0.434254,0.0151834
-6407.7,2.0208,-0.0706966
-6407.6,-0.000782728,2.7597e-05
-6407.5,1.97535,-0.069201
-6407.4,-0.510745,0.0179088
-6407.3,1.9025,-0.0667402
-6407.2,-4.54478,0.159541
-6407.1,-7.99408,0.280818
-6407,8.83022,-0.310395
-6406.9,2.09568,-0.0737185
-6406.8,4.53273,-0.159553
-6406.7,2.02093,-0.0711856
-6406.6,3.99683,-0.140869
-6406.5,1.97517,-0.0696683
-6406.4,4.4051,-0.155483
-6406.3,1.90183,-0.0671732
-6406.2,8.11592,-0.286849
-6406.1,-7.994,0.282733
-6406,-4.39181,0.155436
-6405.9,2.09633,-0.0742439
-6405.8,-0.433733,0.0153711
-6405.7,2.02106,-0.0716751
-6405.6,-0.000804782,2.84314e-05
-6405.5,1.97499,-0.0701358
-6405.4,-0.511278,0.0181644
-6405.3,1.90116,-0.0676056
-6405.2,-4.54573,0.161756
-6405.1,-7.99392,0.284649
-6405,8.83513,-0.314828
-6404.9,2.09697,-0.0747701
-6404.8,4.53352,-0.161757
-6404.7,2.02119,-0.0721648
-6404.6,3.99674,-0.142761
-6404.5,1.97481,-0.0706036
-6404.4,4.40415,-0.157564
-6404.3,1.90048,-0.068038
-6404.2,8.11111,-0.290576
-6404.1,-7.99384,0.286564
-6404,-4.39067,0.157503
-6403.9,2.09762,-0.0752965
-6403.8,-0.433221,0.0155616
-6403.7,2.02132,-0.0726542
-6403.6,-0.000826597,2.98023e-05
-6403.5,1.97462,-0.0710707
-6403.4,-0.511812,0.0184357
-6403.3,1.89981,-0.0684698
-6403.2,-4.54667,0.163972
-6403.1,-7.99376,0.28848
-6403,8.84005,-0.319223
-6402.9,2.09826,-0.0758233
-6402.8,4.5343,-0.163961
-6402.7,2.02145,-0.0731447
-6402.6,3.99665,-0.144714
-6402.5,1.97444,-0.0715382
-6402.4,4.40319,-0.159643
-6402.3,1.89914,-0.0689012
-6402.2,8.10631,-0.294295
-6402.1,-7.99367,0.290396
-6402,-4.38953,0.159569
-6401.9,2.0989,-0.0763502
-6401.8,-0.432704,0.0157495
-6401.7,2.02158,-0.0736339
-6401.6,-0.00084877,3.08156e-05
-6401.5,1.97426,-0.0720055
-6401.4,-0.512343,0.0186992
-6401.3,1.89846,-0.0693324
-6401.2,-4.54761,0.166189
-6401.1,-7.99359,0.292311
-6401,8.84495,-0.323682
-6400.9,2.09955,-0.076877
-6400.8,4.53507,-0.166166
-6400.7,2.0217,-0.0741239
-6400.6,3.99656,-0.146606
-6400.5,1.97408,-0.0724728
-6400.4,4.40224,-0.161721
-6400.3,1.89779,-0.0697631
-6400.2,8.10151,-0.298011
-6400.1,-7.9935,0.294226
-6400,-4.3884,0.161634
-6399.9,2.10019,-0.0774049
-6399.8,-0.432186,0.0159397
-6399.7,2.02183,-0.074614
-6399.6,-0.000871301,3.19481e-05
-6399.5,1.97389,-0.0729399
-6399.4,-0.512875,0.0189648
-6399.3,1.89712,-0.0701936
-6399.2,-4.54855,0.168406
-6399.1,-7.99342,0.296142
-6399,8.84984,-0.328054
-6398.9,2.10083,-0.0779326
-6398.8,4.53585,-0.168372
-6398.7,2.02196,-0.0751038
-6398.6,3.99647,-0.148529
-6398.5,1.97371,-0.0734069
-6398.4,4.40128,-0.163799
-6398.3,1.89645,-0.070624
-6398.2,8.09671,-0.301716
-6398.1,-7.99333,0.298057
-6398,-4.38726,0.163698
-6397.9,2.10148,-0.0784611
-6397.8,-0.431676,0.0161288
-6397.7,2.02209,-0.0755942
-6397.6,-0.00089395,3.34978e-05
-6397.5,1.97353,-0.0738733
-6397.4,-0.513405,0.0192299
-6397.3,1.89577,-0.0710541
-6397.2,-4.54948,0.170625
-6397.1,-7.99325,0.299972
-6397,8.85476,-0.332528
-6396.9,2.10212,-0.0789896
-6396.8,4.53663,-0.170578
-6396.7,2.02221,-0.0760846
-6396.6,3.99637,-0.150452
-6396.5,1.97334,-0.0743401
